20.79222457	-99.67084995
19.26422029	-99.32800082
19.02256882	-98.62785632
18.02435492	-97.54858748
19.79354491	-103.7471945
19.65001286	-97.13333143
19.43457102	-101.5122865
20.66113179	-99.11038731
18.0499842	-97.53335802
20.18532015	-98.7354932
19.12074336	-98.69442735
19.49162899	-97.150035
19.06478607	-98.71646094
19.17932085	-98.6422023
21.04502511	-99.62344978
20.16566739	-98.73436844
19.2086163	-98.75775409
19.45494143	-98.77179936
18.93344701	-99.23169981
20.63052342	-98.73526274
21.25506772	-99.18672094
20.64052428	-103.5570617
19.57222032	-101.140685
19.04028083	-97.20056609
19.1333913	-97.21665133
17.5830289	-96.57903537
20.88839955	-99.00283141
19.7058753	-100.769706
19.31627172	-99.19054995
19.7500643	-100.6666578
19.58319699	-104.1999649
19.18432208	-99.0734495
21.21448086	-99.11861122
19.55831363	-104.220842
18.97533489	-99.10569046
20.93989331	-100.2703441
19.31291615	-99.30637215
17.39998242	-96.48331921
19.35212281	-98.67132446
21.14561107	-99.61892338
20.96670135	-98.56667555
20.16892687	-100.163841
19.65398155	-102.061295
17.4194581	-95.98306268
20.9343058	-99.55957985
19.04438972	-100.044941
19.49328291	-102.2512648
19.05392156	-99.87778272
20.46665483	-99.41666936
19.96674898	-97.83336691
20.92421205	-99.55581248
18.92681507	-99.77989304
20.06558028	-103.7301214
17.67954733	-96.59504012
19.041667	-99.32133431
19.83564766	-100.8171817
19.89780972	-102.0507334
19.67571266	-100.8513908
19.41223652	-98.71250759
19.37501395	-100.2461389
19.02498467	-99.19013744
20.85599017	-98.72522812
19.69576793	-101.1954163
21.16879036	-101.1994161
20.80541741	-98.73459055
20.74108102	-99.43908839
19.6077072	-104.3073343
21.22713451	-99.37586213
17.49950398	-96.28333611
17.12192291	-96.28755781
17.46798288	-100.1370344
19.1150831	-98.706661
19.10115879	-97.20993661
17.4266596	-96.54042797
19.02885306	-97.2699533
17.16489337	-96.68118956
19.33710321	-102.3623419
19.50004496	-97.09996175
17.48325186	-100.1999421
17.1324589	-96.01255237
17.7498916	-96.50000377
17.33325657	-96.24997538
18.98551126	-97.31418588
