58.05	-152.73
58.41305556	-152.6961111
58.41306	-152.69611
58.56	-152.66
58.46	-152.6
58.11667	-152.53333
58.11	-152.53
58.16	-152.33
59.55	-151.33
59.48	-150.53
59.54712858033417	-150.33534089507015
59.5477	-150.3333
60.18	-149.55
60.21	-149.46
60.1	-149.45
60.96	-148.25
60.96	-148.21
60.05	-148.06
60.26	-148.03
60.86	-148.01
60.480002	-147.987653
60.66	-147.41
60.359671	-146.50142
61.11	-146.26
60.73	-146.18
60.56	-145.7
60.56	-145.66
60.53	-145.36
60.45	-145.06
59.93	-144.38
60.22	-143.1
60.25	-143.09
60.25	-143.08
59.9228	-141.3564
59.75292286987765	-140.08850607877733
59.75333333	-140.086667
59.51	-139.75
59.51667	-139.75
59.55	-139.73
59.5	-139.56
59.55	-136.51667
59.55	-136.516667
58.58	-136.5
59.45	-136.367
57.95	-136.22
58.45	-135.91667
58.449279	-135.89734
58.45	-135.86
59.51	-135.8
58.93	-135.76
58.01	-135.73
59.38	-135.63
57.35	-135.48
57.05	-135.33
57.04929	-135.31606
57.05	-135.31
57.05922	-135.30722
57.0342	-135.2774
57.07621	-135.2761
57.076206	-135.276098
57.03	-135.26
57.78333	-135.18333
57.01768	-135.14048
59.35	-135.13
57.83	-135.05
59.55	-135.03
59	-134.96
59.0	-134.96
56.86122	-134.83595
58.25	-134.83
58.53026	-134.79144
56.8741	-134.735
58.38	-134.65
58.35	-134.5
58.3	-134.41
58.3	-134.4
56.71	-134.38
58.28	-134.33
55.88	-134.25
57.33	-134.15
56.97	-133.94
56.46	-133.28
55.18	-133.25
55.78	-133.2
55.85	-133.18
55.41	-133.16
55.47	-133.15
54.23333	-133.03333
56.66	-132.83
56.10583	-132.53806
56.10583333	-132.538056
56.7906530169272	-132.5125916764805
56.791	-132.5111
56.38	-132.5
56.53	-132.45
56.11	-132.41
56.58	-132.41
53.33333	-132.16667
52.916667	-132.05
52.91667	-132.05
53.25	-132.0
56.05	-131.91
56.67	-131.9
53.16667	-131.78333
54.03333	-131.78333
55.28	-131.76
55.4	-131.73
55.33	-131.65
55.25	-131.51
55.73	-131.51
52.41667	-131.5
52.38333	-131.31667
55.23	-131.15
52.1	-131.08333
55.56	-131.05
51.96667	-131.01667
55.1	-130.66
55.53	-130.58
56.5	-130.5
54.25	-130.08333
55.95	-130.06
50.83333	-128.91667
50.78333	-128.43333
50.78333	-128.35
53.21666	-127.85
50.18333	-127.76667
52.36667	-127.7
50.6	-127.58333
55.11667	-127.58333
50.5	-127.51667
50.2	-127.5
54.55	-127.38333
54.81667	-127.26667
55.11667	-127.23333
51.66667	-127.21667
50.56667	-127.0
52.38333	-126.75
50.11667	-126.73333
52.383	-126.55
49.46667	-126.41667
49.48333	-126.4
49.483333	-126.4
50.317	-126.033
49.68333	-125.98333
49.18333	-125.83333
49.6	-125.6
48.93333	-125.53333
55.55	-125.35
49.74409	-125.3185
51.36667	-125.25
52.75	-125.25
48.9	-124.88333
49.28333	-124.66667
47.90889	-124.63528
49.05	-124.63333
49.21667	-124.6
49.25	-124.583333
56.25	-124.5
47.74944	-124.40528
43.3257	-124.3289
43.3403	-124.3289
49.08333	-124.26667
48.12639	-124.25139
47.81401	-124.1767
47.814011	-124.176698
40.7899	-124.1647
47.87442	-124.12668
42.6923	-124.1071
48.00752	-124.09392
48.00752	-124.093917
40.873	-124.0889
42.4331	-124.0858
40.8655	-124.0816
46.29806	-124.07556
44.4269	-124.0675
40.5374	-124.0606
40.53722	-124.06055
40.5387	-124.0571
40.538699999067944	-124.05709999999999
44.7256	-124.0539
44.6369	-124.0522
44.1211	-124.0348
44.8555	-124.0304
40.3363	-124.0267
40.0092	-124.0058
45.060901	-124.004903
43.1667	-124.0003
45.0523	-123.9939
40.7615	-123.993
40.8829	-123.9839
49.2	-123.96667
45.94167	-123.95556
45.4025	-123.9444
40.0171	-123.9372
40.342	-123.935
40.34199999906895	-123.93499999999999
47.86	-123.9346
47.8616	-123.93353
46.1349	-123.9314
43.4822	-123.929
40.35009	-123.92564
40.35267	-123.9234
40.35025	-123.923
45.4279	-123.9171
43.2079	-123.9141
40.4865	-123.9064
40.2899	-123.8985
46.40997	-123.89632
46.409967	-123.896317
45.8196	-123.8941
40.26604	-123.89282
46.13578	-123.88646
46.394667	-123.884233
46.39467	-123.88423
46.12637	-123.88071
40.47472	-123.87806
46.38194	-123.87706
46.381944	-123.877056
47.863533	-123.871728
40.26772	-123.87136
45.4564	-123.8428
47.83	-123.83
39.37779	-123.8121
39.36	-123.81
48.09472	-123.80583
41.0762	-123.8058
39.424255578358796	-123.80362195242365
39.44527518343548	-123.80288223981509
39.42446	-123.80279
39.4455	-123.8021
39.44548	-123.802055
56.9	-123.8
39.37434	-123.79996
39.3074	-123.7976
40.1	-123.795
40.09999999907027	-123.79499999999997
47.94676	-123.79476
39.48425454677467	-123.79078253011929
39.48446	-123.789955
47.89889	-123.78472
39.8178	-123.7825
47.8782	-123.76556
40.7488	-123.761
39.27055999907527	-123.76028
39.27055556	-123.7602778
43.6953	-123.759
49.50672	-123.75309
45.83621	-123.75281
40.2	-123.75
47.48889	-123.74556
41.802816194408656	-123.73753688894767
41.80306	-123.73667
48.43333	-123.73333
39.4578	-123.7242
45.9888	-123.7233
39.4732454174595	-123.71476064463623
40.84788889	-123.7143611
40.84789	-123.71436
39.473454	-123.71393
39.2167	-123.7063
40.89977037000526	-123.70385177484621
40.9	-123.703
45.9598	-123.7009
41.81225	-123.70025
41.587899747442144	-123.69381239983099
41.588142	-123.69295
41.58713889	-123.6929444
41.58714	-123.69294
40.82469	-123.68989
40.82469444	-123.6898889
39.06405357921281	-123.68878419295648
39.06425	-123.68796
45.9692	-123.6842
56.05	-123.683
39.29498912353187	-123.68154732265012
39.29519	-123.68072
43.1194	-123.6725
47.87222	-123.66667
39.275028	-123.663833
46.1708	-123.6581
43.6153	-123.6567
39.681212045348936	-123.65301226353317
39.681423	-123.652176
42.6007	-123.652
47.64365	-123.6497
39.155	-123.64
39.730081296299424	-123.63498256696677
39.73029	-123.63415
39.26583	-123.63333
39.15833	-123.63
39.26055556	-123.6186111
39.26056	-123.61861
48.76667	-123.61667
39.2644	-123.594
42.0266	-123.5913
44.28563	-123.59027
39.686682571324575	-123.58099070139275
39.68689	-123.58016
49.0056	-123.57585
41.0847	-123.5758
39.16067	-123.55867
39.16055556	-123.5586111
39.16056	-123.55861
44.51667	-123.55556
44.5044	-123.55
44.4985	-123.5476
44.5273	-123.5467
44.049	-123.5439
39.463617146751496	-123.53659645434487
40.4595	-123.5363
39.46382	-123.535774
44.51666	-123.53333
38.761491042817426	-123.52641626987379
38.761684	-123.525604
41.12675	-123.51092
41.12675	-123.5109167
43.6555	-123.5089
48.94847	-123.50315
44.5234	-123.5027
44.4669	-123.5025
48.85	-123.5
38.779	-123.4995
41.07816667	-123.49775
41.07817	-123.49775
45.6552	-123.4941
40.95656	-123.48442
40.95655556	-123.4844167
43.2614	-123.4828
41.442063861248386	-123.48045509576134
41.4423	-123.4796
41.44222	-123.47944
48.9298	-123.4753
47.87293	-123.47016
47.99536	-123.46725
41.005	-123.46667
41.005	-123.4666667
41.07642966761672	-123.46495898576246
41.076656	-123.46411
47.09583	-123.46389
44.1219	-123.462
42.0225	-123.4583
42.0167	-123.4552
41.95777778	-123.4469444
41.95777999906192	-123.44693999999998
46.09607	-123.44638
41.54	-123.4453
40.425950601926814	-123.44134846664029
40.426174	-123.440506
48.03734	-123.42993
48.09985	-123.42839
41.0149	-123.4282
47.56	-123.42528
44.4997	-123.4167
44.5362	-123.4159
45.2954	-123.4118
42.10972	-123.41028
42.109722	-123.410278
45.77444444	-123.4097222
47.933146	-123.409627
47.93333	-123.40833
42.0958	-123.4047
42.1039	-123.3963
39.005	-123.39111
38.6388	-123.388
45.5453	-123.3821
42.1258	-123.3814
41.79324959477713	-123.37733829799674
41.793488	-123.37648
44.0923	-123.369
48.76667	-123.36667
44.5403	-123.3664
39.46970857932615	-123.35763246336032
39.46969857960203	-123.35762246298837
39.469906	-123.35681
39.4699	-123.3568
48.491667	-123.341667
38.59312	-123.33892
48.49523	-123.33411
47.51536	-123.32894
43.9487	-123.3254
38.5739	-123.32464
40.37329253262611	-123.32458498105024
40.3733	-123.3242
40.373512	-123.323746
47.98967	-123.32259
44.6438	-123.315
44.3142	-123.2956
44.635	-123.2904
44.2158	-123.2883
49.28333	-123.26667
49.36667	-123.26667
49.33499	-123.26637
38.52617811418441	-123.2631970703378
38.526356	-123.26239
38.52034831136687	-123.2541867867772
38.5205	-123.2534
38.52053	-123.25338
49.25408	-123.25081
49.25	-123.25
49.33333	-123.25
49.26389	-123.23517
49.25	-123.23333
49.26818	-123.23076
49.27169	-123.22987
49.28333	-123.21667
44.7	-123.2083
49.26667	-123.2
38.6758	-123.1957
47.61944	-123.15833
47.281002	-123.152312
49.8	-123.15
49.29946	-123.14612
44.0719	-123.1375
40.401	-123.13617
49.3	-123.13333
38.45056	-123.12833
47.77561	-123.12014
50.05973	-123.10003
49.37107	-123.09781
38.53333	-123.08417
53.98333	-123.06667
49.28667	-123.04028
44.9431	-123.0339
54.55	-123.03333
48.541389	-123.0225
48.54139	-123.0225
38.42205	-123.00778
38.46556	-123.00778
44.1085	-123.0071
47.048599	-123.00605
47.0486	-123.00605
48.53528	-123.00528
38.5015	-123.0003
49.86667	-123.0
48.46362	-122.99892
38.50194	-122.995
48.45944	-122.98851
49.93304169833925	-122.96768003918491
48.46141	-122.96167
48.461414	-122.96167
38.42416667	-122.9547222
38.42416999908116	-122.95472
49.36667	-122.95
49.37083	-122.95
49.4	-122.95
48.59806	-122.94333
45.0258	-122.9407
48.6375	-122.902222
48.6375	-122.90222
49.266381672436985	-122.90099229139534
47.03777	-122.90083
49.81667	-122.9
47.03806	-122.89944
48.6436	-122.89872
41.981461228380255	-122.89845004098353
41.9817	-122.8976
47.066667	-122.883333
47.06667	-122.88333
49.25	-122.88333
49.26667	-122.88333
41.96676161099553	-122.87874933772765
41.967	-122.8779
43.9896	-122.8757
44.4847	-122.8706
49.29971202247801	-122.8676621918644
49.199711985160334	-122.86765984497062
49.83304272205892	-122.85100448177978
49.36667	-122.85
43.2197	-122.8444
42.7883	-122.8442
42.7593	-122.844
48.672778	-122.841111
48.67278	-122.84111
43.9896	-122.8358
49.5	-122.83333
48.64639	-122.83111
49.449999999068375	-122.81667000000002
48.65667	-122.81639
48.01819	-122.80185
49.8	-122.8
45.57968	-122.78526
49.399999999068115	-122.78333
45.58	-122.77097
45.58209	-122.7701
43.6303	-122.7557
53.91667	-122.75
49.26638334747177	-122.7343178711609
42.0865	-122.7173
47.91765	-122.7086
49.33611	-122.70417
48.18806	-122.70139
48.188056	-122.701389
48.716669999064905	-122.69999999999999
48.46159	-122.68863
48.461587	-122.688629
49.23333	-122.68333
48.16817	-122.68104
45.4513	-122.6773
45.5236	-122.675
48.29278	-122.675
41.6883	-122.6645
43.5817	-122.6639
43.5744	-122.6558
43.5858	-122.6527
44.867	-122.651
