,,46.0,143.56,241.12,338.68,436.24,533.8,631.36,728.9200000000001,826.48,924.04,1021.6,1119.16,1216.72,1314.28,1411.8400000000001,1509.4,1606.96,1704.52,1802.08,1899.64,1997.2,2094.76,2192.32,2289.88,2387.44,2485.0,2582.56,2680.12,2777.6800000000003,2875.2400000000002,2972.8,3070.36,3167.92,3265.48,3363.04,3460.6,3558.16,3655.7200000000003,3753.28,3850.84,3948.4,4045.96,4143.52,4241.08,4338.64,4436.2,4533.76,4631.32,4728.88,4826.4400000000005
Rodgersia pinnata,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.0149825158822,0.0483224073642,0.101726500645,0.188263394193,0.296709770093,0.180314427456,0.0720302358958,0.0393818693195,0.0241929788789,0.0202659219325,0.00753957145823,0.0033141044161,0.00119365290553,0.000808940340828,0.000532172336366,0.00033639596607,8.51409170667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darmera peltata,maximum_likelihood,0.0,0.0,0.00103407436953,0.00212224996847,0.0100476983515,0.0196869770945,0.0320073072846,0.0514639512778,0.080080507305,0.126806896146,0.125172199284,0.118581781187,0.118908901807,0.098147486415,0.0784324575706,0.0585962035187,0.034851168667,0.0192476428763,0.0104614172506,0.00706568059503,0.0033099926934,0.00157015028976,0.00102711567482,0.000365979614068,0.0002425348304,0.000196379398619,0.000177720592365,0.000138128362808,0.000171980995406,7.53310071509e-05,1.00855736426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiarella trifoliata,maximum_likelihood,0.0,0.00292224080568,0.0114034942332,0.0257172010393,0.0610534940818,0.0946950678736,0.111397627624,0.100530136895,0.0685734276746,0.0533597329474,0.0388120030907,0.0389197956173,0.0394023436958,0.0353734257834,0.0328808059648,0.0296032097504,0.0270577958336,0.0247907717567,0.0240780637314,0.0239821489576,0.0228133492186,0.0203124440342,0.0186964022748,0.0172483498685,0.0152796587877,0.0124959492764,0.0116448969278,0.00944914557771,0.0080585141051,0.00599183246026,0.00341788210755,0.00243474464462,0.00222571062485,0.0018489710444,0.00102522066561,0.000745213700376,0.000488277646875,0.000403655382481,0.000312557675994,0.000211712801672,0.000109951425522,7.22484882055e-05,4.74387800768e-05,6.46544924562e-05,3.22765065256e-05,1.61541253315e-05,0.0,0.0,0.0,0.0
Tiarella polyphylla,maximum_likelihood,0.0,9.68318759557e-05,0.00255279262802,0.00583937199146,0.0104001519031,0.0136782596074,0.0193212182824,0.0309657719304,0.0563828774544,0.111087083522,0.112176857446,0.0927381973092,0.0920474534034,0.0959351191644,0.099959898551,0.0692650125047,0.0485248564493,0.0327139444976,0.0267589222566,0.021608580416,0.0150017362657,0.0136180025952,0.0100451973174,0.00502214272377,0.0036913402582,0.00230169833677,0.00176873291469,0.00125654320306,0.000935181307805,0.000789173044713,0.000657037475086,0.000639043503033,0.000490536147458,0.000425320431684,0.000327591230502,0.000442029402101,0.000228826019588,0.000128100454615,0.000137923582597,4.06425927969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiarella cordifolia,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.0,0.000225607830412,0.0339530313709,0.0995661146144,0.190886142427,0.259902198786,0.201061347449,0.079221736282,0.0485579046705,0.0609540842498,0.0138610074534,0.00486250417645,0.00348342351742,0.00221655754138,0.00107902042044,0.000169319211771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitella integripetala,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elmera racemosa,maximum_likelihood,0.0,0.0103742791593,0.0153228641092,0.00805750679515,0.0101774921673,0.0275293242434,0.0309022365279,0.0310670760695,0.0412049937008,0.0434555263655,0.0355398004591,0.0417713457422,0.0365425336091,0.0379344937977,0.0409110335268,0.0495073395789,0.0503350009925,0.0394264240186,0.0303306390399,0.0340863680349,0.0342987702736,0.0367007016316,0.0371156849301,0.0384260039517,0.0401202565896,0.0323159567751,0.0452978113978,0.0573763932146,0.035453324079,0.0137738438984,0.00581651541243,0.00428004851577,0.00268584485848,0.00183078854936,3.17779843356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitella caulescens,maximum_likelihood,0.0,0.00187822274717,0.00711157408498,0.0185474743877,0.0248480210554,0.0271299973714,0.0346592737736,0.0394661547605,0.0394776525859,0.0561834935492,0.0717752455253,0.0875049526631,0.0828749399648,0.0764702867174,0.0720760062524,0.0668821491097,0.0515370431742,0.0421769739789,0.0375455994881,0.0337748136236,0.0289484483801,0.0226270347682,0.0209182571527,0.0156629745001,0.0115826754714,0.00864360396405,0.00720325744238,0.0041868354802,0.00286731988624,0.00197027724713,0.00144303069043,0.000896633479473,0.000660252674135,0.000451448924726,1.8075125414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conimitella williamsii,maximum_likelihood,0.0,2.33729757742e-05,0.026538683964,0.211340160085,0.338711103771,0.271682504944,0.142932208572,0.00873826866155,3.36970274128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
