,,0.0,1.08,2.16,3.24,4.32,5.4,6.48,7.5600000000000005,8.64,9.72,10.8,11.88,12.96,14.040000000000001,15.120000000000001,16.200000000000003,17.28,18.36,19.44,20.520000000000003,21.6,22.68,23.76,24.840000000000003,25.92,27.0,28.080000000000002,29.160000000000004,30.240000000000002,31.32,32.400000000000006,33.480000000000004,34.56,35.64,36.72,37.800000000000004,38.88,39.96,41.040000000000006,42.120000000000005,43.2,44.28,45.36,46.440000000000005,47.52,48.6,49.68000000000001,50.760000000000005,51.84,52.92
Rodgersia pinnata,maximum_likelihood,0.159275245506,0.0993347474214,0.0847924413756,0.0729963437916,0.0643383426877,0.0568623357095,0.0499345316708,0.0460136515018,0.041295407823,0.0377128798985,0.0351209862262,0.0321363336461,0.0580305451474,0.0252266990686,0.0225666462221,0.0205743762917,0.0178311037261,0.0157388919051,0.0136619604166,0.0111743496736,0.00868101351294,0.00680949136691,0.00548207779096,0.00408636103817,0.00332529344052,0.00380426780453,0.00122430539236,0.00070587874694,0.000483384021932,0.000359186446597,0.000224451689441,0.000117276980135,4.56911290459e-05,3.35009299365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darmera peltata,maximum_likelihood,0.157400777163,0.136033145846,0.13317499418,0.118331687815,0.10303861983,0.0847061398366,0.0679951408886,0.0543165875976,0.0419624460561,0.0313697090253,0.0235085259965,0.0164080327359,0.0184839127904,0.00489757380353,0.00292547210732,0.00200081571308,0.00117027009521,0.000845939590553,0.000494930822632,0.000324477963991,0.00019327234878,0.00011647256238,9.12671788493e-05,5.87988647541e-05,5.78754842302e-05,4.30190880004e-05,3.41631853351e-05,1.52594891318e-05,6.71942110834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiarella trifoliata,maximum_likelihood,0.185647933493,0.106750051433,0.0941212882242,0.0857162178005,0.0774263887178,0.0694900115316,0.0618645263131,0.0547208855618,0.0469879783996,0.0409301321031,0.0344561728042,0.0290566164879,0.04416236807,0.0162262139947,0.0130893232944,0.0104064336861,0.00804467195113,0.00617424550555,0.00453040222669,0.00323073945549,0.00227746079081,0.00155828269237,0.00108844308575,0.000739933846802,0.000473657153813,0.000507209794376,0.000141351381868,7.90529700046e-05,4.63993942983e-05,3.22248149576e-05,1.61685606581e-05,7.21446066349e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiarella polyphylla,maximum_likelihood,0.225676108769,0.0979300772443,0.0870419816338,0.075989885258,0.0688167017228,0.0614546611157,0.0554085274117,0.0489747211612,0.0425036514259,0.035541167183,0.0302967549434,0.0251443814255,0.040934464169,0.0162673418747,0.0135329308538,0.0117688199973,0.0102070421134,0.00867733942892,0.00748086731566,0.00738217546006,0.0061095917641,0.00492216704349,0.00423248743219,0.00344266755391,0.0027372280065,0.00356667629522,0.00123765518452,0.000923177265705,0.000590421694427,0.000440400054288,0.000285121880967,0.000174395937154,0.000127196270397,7.56070462422e-05,5.69299961201e-05,2.45385526122e-05,1.06461303405e-05,1.34913846048e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiarella cordifolia,maximum_likelihood,0.633085507105,0.164141108225,0.0806235455698,0.0451097718939,0.0273687963099,0.0177680003594,0.0121420502368,0.00792745810803,0.00504517898608,0.00313356223171,0.00172945355177,0.000951813049168,0.000819639422875,0.000104998844549,4.91161053607e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitella integripetala,maximum_likelihood,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elmera racemosa,maximum_likelihood,0.063353945342,0.070252342128,0.0743549790952,0.0790739471052,0.0766422666814,0.079390545034,0.0788321468608,0.0705471068706,0.0668491977455,0.0629355365028,0.0571294328036,0.0462462388934,0.0674320847486,0.0264610575332,0.0202185941427,0.0157155980666,0.0110155494046,0.00953165545228,0.00743454723952,0.0050831018552,0.00377824081896,0.002559118345,0.00194808373302,0.0012365575407,0.000855584855613,0.000657800055484,0.000267540500835,0.000138705049354,3.86259288069e-05,1.98696668894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitella caulescens,maximum_likelihood,0.255894644961,0.142988713402,0.114532364301,0.0928907561921,0.0741345829458,0.0613788189178,0.0518769243672,0.0434959017683,0.0353939149463,0.028674652999,0.0229847668509,0.0180283768643,0.0242838261354,0.00775323074533,0.00598723416721,0.00467736233321,0.00342876524733,0.00289819040812,0.00232848650755,0.00170902171792,0.00130057343849,0.00103254178786,0.000809445709352,0.000556887736438,0.000369087805547,0.000497020412762,9.390733169e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conimitella williamsii,maximum_likelihood,0.106152748481,0.128542133169,0.137107734407,0.127877893047,0.106648482869,0.0884643196642,0.0710559538089,0.057761067371,0.0437004314163,0.0337305846344,0.0254737929972,0.0188372551097,0.0246164036181,0.00830319592786,0.00616084228693,0.00407323771329,0.00330568179095,0.00247487884189,0.00157780664672,0.00121562406841,0.00109591674374,0.000594685693296,0.000475123909774,0.000284329846221,0.000196769250787,0.000224104760933,4.9001926041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
