,,0.0,1.26,2.52,3.7800000000000002,5.04,6.3,7.5600000000000005,8.82,10.08,11.34,12.6,13.86,15.120000000000001,16.38,17.64,18.9,20.16,21.42,22.68,23.94,25.2,26.46,27.72,28.98,30.240000000000002,31.5,32.76,34.02,35.28,36.54,37.8,39.06,40.32,41.58,42.84,44.1,45.36,46.62,47.88,49.14,50.4,51.660000000000004,52.92,54.18,55.44,56.7,57.96,59.22,60.480000000000004,61.74
Rodgersia pinnata,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8052377935e-05,0.000403228959873,0.001369765077,0.00402806522825,0.0309834339771,0.031537445182,0.0462666313011,0.0629442688246,0.166999009918,0.0973093942574,0.101550547558,0.101699477761,0.169272980775,0.0595191693467,0.0383484479806,0.0239030707249,0.0266094168828,0.00891107100423,0.0081286895836,0.0103094376393,0.00302495727914,0.00204582306057,0.00163044143844,0.00176544396442,0.000614698574288,0.000438399292336,0.000157914267922,9.70311877252e-05,1.9825521725e-05,1.06982968277e-05,1.05292181545e-05,7.8924254158e-06,3.43473649091e-06,1.30637639035e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darmera peltata,maximum_likelihood,0.0063398321807,0.00637721703351,0.00664322520099,0.0196689365874,0.0106718724225,0.0110765404042,0.0136774396593,0.0535876899577,0.0373035263294,0.0437069662977,0.0462136862884,0.10636782341,0.0595858022819,0.0660416581487,0.0693120226627,0.137853397754,0.0603112984881,0.0541114802922,0.0437077678426,0.0627808598943,0.0201314710159,0.0155540756462,0.0121413625504,0.0165544158624,0.00544025524864,0.00397222115759,0.00491335199216,0.00162564846165,0.0014293659843,0.00101751255818,0.00111772832342,0.000191274462808,0.000148248202179,0.000114601191699,0.000149472114547,4.61461830057e-05,0.0,4.47977503904e-05,4.70422720208e-05,0.0,0.0,2.19658864635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiarella trifoliata,maximum_likelihood,0.000626035406583,0.00167817325836,0.00355928678075,0.0160567115893,0.0130003816222,0.014894591431,0.0174753435817,0.0460872292412,0.0277783290151,0.0310819249471,0.0351429435811,0.0932889573504,0.0618792955184,0.0709376071721,0.0788595311512,0.159554251772,0.0702994810378,0.0558695409167,0.0429378506851,0.0598640529973,0.0208716421404,0.0166388893747,0.0131803647696,0.0191971971041,0.00673524942362,0.00537845522474,0.00783913383065,0.00243810944127,0.0019798239818,0.00150386568381,0.00164886103867,0.000426569532881,0.000309765625932,0.000239227614733,0.000361388556869,0.000145598580383,0.000133173730218,0.000101165289585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiarella polyphylla,maximum_likelihood,8.70807461516e-05,0.000844682735127,0.00344995318337,0.0123580279011,0.00795495350262,0.0102330092716,0.0139407145661,0.0462271807934,0.0328708288476,0.0384511174324,0.0461039091851,0.119296483881,0.0829211153781,0.0892834047011,0.0847972363803,0.137612739266,0.0572671222332,0.0505609374042,0.0408705190625,0.058311489299,0.0196754129136,0.0138538780997,0.00940644547679,0.0104950490359,0.00289285909285,0.00224357999114,0.00283240987906,0.00101672670696,0.000765646800829,0.00063817881592,0.000961372473057,0.000364377421844,0.000328500014067,0.000239574399154,0.000364842327385,0.000123213603166,9.49038018249e-05,8.27864595909e-05,9.75111757592e-05,2.69544583966e-05,1.84640172978e-05,1.36803411864e-05,1.40812419126e-05,3.08713211913e-06,2.6126190034e-06,9.69664988851e-07,3.76266559859e-07,0.0,0.0,0.0
Tiarella cordifolia,maximum_likelihood,0.00669422940584,0.0219313021768,0.0532463068822,0.130567296406,0.066699490172,0.0688706146654,0.0672448311311,0.13496635485,0.0696315650392,0.070393460747,0.0666152291867,0.105482991062,0.0386809162513,0.0298135839934,0.0224463748333,0.0276772409323,0.00756817333317,0.00477756813284,0.00284942629964,0.00282152122381,0.000595214067531,0.000290783184213,0.000135526024121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitella integripetala,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elmera racemosa,maximum_likelihood,2.0571789306e-06,0.000168689620188,0.000879877130737,0.00754367067777,0.00605294679444,0.00652182934161,0.00652997351225,0.0142516563667,0.00772026556651,0.00798624879902,0.0082154702589,0.0203034543441,0.0184112011292,0.0322377279064,0.0505507397584,0.159273715817,0.0976956833101,0.099987102225,0.0943611584568,0.163632134102,0.0562900261406,0.0376315488459,0.0267638168463,0.0365072084463,0.0102722032721,0.00637554722449,0.00909692397107,0.00294342381459,0.00276628898124,0.00233026153131,0.00224829201222,0.000691832021918,0.000638139681433,0.000415680062363,0.000723627070735,0.000392615097025,0.000385675171867,0.000432016277125,0.0004346195831,0.000164077480889,6.39977902044e-05,3.71276963459e-05,4.01915559244e-05,1.11040714543e-06,2.81467219768e-05,0.0,0.0,0.0,0.0,0.0
Mitella caulescens,maximum_likelihood,0.00452988116184,0.00825580052408,0.0144002597293,0.0545150228889,0.0356495180022,0.034616337675,0.0329552072014,0.0754809370066,0.0403894729268,0.0413197148702,0.0427124112587,0.08408752782,0.0425415158774,0.0435833612787,0.0456628592265,0.0932695937497,0.0459660258316,0.042274975938,0.0379507360211,0.0618861975142,0.023844391529,0.0197289512998,0.0170239877913,0.0254818861355,0.0086948417867,0.00624473142124,0.00818823105305,0.00230448916642,0.00180624859447,0.00143095862448,0.00158929160358,0.000385562488305,0.00031621877927,0.000202601275597,0.000293004019191,0.000105868387347,8.62636486574e-05,7.73517060463e-05,8.85966693836e-05,2.25240851665e-05,1.69341570916e-05,1.11851992905e-05,6.31571702905e-06,9.37080946807e-07,1.27127899573e-06,0.0,0.0,0.0,0.0,0.0
Conimitella williamsii,maximum_likelihood,0.00189370386388,0.00225099892953,0.00451366138338,0.0144842440068,0.0100408452994,0.0118842507154,0.0137046365513,0.0377370747299,0.0268988066733,0.0306789105138,0.0329678419779,0.0775044565545,0.0453259980716,0.0522466411427,0.0571630608843,0.137656849257,0.078244016668,0.0794246272154,0.0738248133196,0.117278111034,0.0382667661521,0.0258556078593,0.0159650150596,0.0118956817873,0.0015090515867,0.000505051429243,0.000257227434568,1.92296354925e-05,1.37446374892e-06,5.61138790105e-07,5.33091022912e-07,2.81920068286e-07,0.0,0.0,6.96497291166e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
